cleaned_text,label
Hal ini membawa kita kepada persoalan bagaimana kita dapat menangani masalah ini bersamasama katanya ketika menjadi tetamu program The Nation yang membincangkan topikHuman Security in Malaysiaterbitan Bernama TV di sini semalam,anger
Nurul Izzah turut menekankan bahawa tumpuan perlu diberikan terhadap penyesuaian iklim sebagai sebahagian daripada usaha untuk menangani banjir di Malaysia,anger
Penting untuk kita menghentikan apa yang sedang berlaku di Kelantan Terengganu dan mungkin mengubah cara kita menyesuaikan diri dengan perubahan iklim katanya,anger
Sementara itu Nurul Izzah turut menyeru semua rakyat Malaysia untuk terus menyokong usaha kerajaan terutama ketika Malaysia menjadi Pengerusi ASEAN  Dalam dunia yang dilanda pelbagai polikrisis saya percaya penting untuk meletakkan harapan dalam apa juga usaha sasaran atau visi Malaysia untuk  tahun akan datang katanya,fear
BERNAMA Pengerusi Inisiatif Penyelidikan Sosial dan Ekonomi SERI Nurul Izzah Anwar ditemu bual pada program THE NATION terbitan Bernama TV semalam,anger
Foto BERNAMA,anger
Kejatuhan kerajaan Bashar  kemenangan buat rakyat Syria  Mujahid KUALA LUMPUR Kejatuhan kerajaan Bashar alAssad adalah satu kemenangan buat rakyat Syria dan transisi ke arah solusi politik baharu di negara itu,anger
Timbalan Presiden Parti Amanah Negara AMANAH Datuk Seri Dr Mujahid Yusof Rawa berkata ia satu petanda baik selepas rakyat Syria berdepan pelbagai kezaliman dan penindasan selama berpuluh tahun,anger
Katanya dengan berakhirnya kerajaan Bashar alAssad ia membawa kepada kejatuhan sebuah regim diktator yang diasaskan oleh bapa pemimpin itu Hafez Al Aasad yang menerajui negara itu sejak  tahun lalu,anger
Pemerintahan keluarga alAsad selama ini menyaksikan penindasan terhadap suara rakyat,love
Peristiwa paling kejam pada masa pemerintahan Hafez Al Asad adalah penyembelihan ke atas rakyatnya sendiri pada pada  Februari  dikenali sebagai penyembelihan Hama mengorbankan hampir  penduduk daerah Hama,anger
Peristiwa pembunuhan di Hama telah meninggalkan bekas mendalam kepada rakyat Syria yang memendam kebencian terhadap regim Baath pimpinan Hafez,anger
Kematian Hafez pada  mewariskan penerusan kediktatoran khususnya apabila rakyat bangkit semasa Arab Spring pada  di Syria dikenali sebagai Kebangkitan Revolusi Maruah Syria,anger
Kebangkitan ini dibalas dengan tindakan ganas dan kejam regim yang dipimpin oleh Bashar dengan pembunuhan penangkapan dan penyeksaan beribu mangsa ke atas rakyatnya sendiri sehingga lahirnya penentangan bersenjata dari berbagai fraksi yang bersedia untuk menjatuhkan regim Bashar dan mendapat sokongan majoriti rakyat katanya dalam satu kenyataan,anger
Mujahid berkata pembebasan Syria itu sudah pasti menimbulkan persoalan lanjut antaranya mengenai ancaman diterima negara itu dari Israel dan bagaimana hala tuju tentera pembebasan Abu Mohammad Al Julani dalam mencorakkan transisi baharu dalam kerencaman politik di negara itu,anger
Berakhirnya regim keluarga Asad adalah kerana Bashar sudah tidak lagi mampu mengimbangi tekanan dalaman dan luaran serta kelemahan moral tenteranya,anger
Malah kewujudan anasir Russia dan Iran untuk mengekalkan regim tidak lagi berbaloi kerana Bashar terlalu lemah dan penentangan rakyat ke atasnya meningkat,anger
Ketidakstabilan ini memudahkan lagi jalan pejuang pembebasan Syria memasuki kotakota strategik ke Damascus tanpa penentangan,anger
Kemasukan tentera pembebasan disambut dengan kemenangan rakyat dan transisi ke arah solusi politik sedang berjalan lancar tanpa ada apaapa halangan besar,anger
Ketua tentera pembebasan Abu Mohammad al Julani memperlihatkan kekuatan diplomasinya dengan fokus kepada tujuan pembebasan Syria dan bukan untuk menciptakan huruhara dendam dan keganasan,anger
Beliau menyeru kepada jaminan keselamatan untuk tidak membunuh musuh yang menyerah dan tidak kejar musuh yang lari,anger
Nampaknya proses transisi kuasa ketenteraan kepada proses politik berjalan lancar dengan jaminan Al Jilani,fear
Penguasaan tentera pembebasan yang dipimpin oleh Hayat Tahrir alSham HTS ke atas bangunan aparatus kerajaan berlaku tanpa penentangan menandakan Bashar sudah hilang kuasanya secara mutlak katanya,anger
Mujahid turut menolak pandangan segelintir pihak yang melihat kewujudan Bashar adalah perlu untuk mengimbangi kemaraan Israel dan politik Amerika Syarikat melalui anasir Iran dan Hezbollah,anger
Sebenarnya keadaan lebih rumit daripada yang kita jangkakan,anger
Apakah yang dijangkakan daripada episod seterusnya perihal ancaman entiti haram Israel di celah kemunculan era baharu Syria,anger
Bagaimanakah percaturan Amerika Russia Turkiye dan Iran dalam lanskap baru ini,anger
Yang pastinya semua negara berkepentingan ini bersetuju bahawa regim Asad perlu berakhir dan satu era baharu perlu muncul,anger
Hanya Allah sahaja tahu apa akan berlaku seterusnya dari bumi Syam ini yang menjadi tumpuan serta prediksi bahawa akan bangkit gerombolan dari Syam yang akan membebaskan Al Aqsa katanya,anger
Potret Hafez alAssad yang pernah berkhidmat sebagai Presiden Syria dari  hingga kematiannya pada  dirosakkan sebagai simbol kejatuhan pemerintahan keluarga Assad di Syria,fear
Foto AFP,love
Itu pelukan ciuman terakhir saya buat Adriana  JOHOR BAHRU Ketika dia memeluk saya sebelum keluar untuk bekerja tiada sebarang perubahan pada dirinya,anger
Namun saya berasakan suatu yang berbeza dan mencium dia sepuasnya kata Nazaliza Jali ibu Nur Adriana Ibrahim  maut dalam kemalangan di Iskandar Puteri di sini petang semalam,anger
Nazaliza  berkata dia tidak menjangka pertemuan dengan anak sulungnya itu di kediaman keluarga di Jalan Padi Ria  Bandar Baru Uda pada pagi semalam adalah yang terakhir sebelum kemalangan itu,anger
Menurutnya Nur Adriana yang menunggang motosikal dipercayai maut di tempat kejadian ketika dalam perjalanan untuk bertemu dengan rakan dipercayai untuk menghantar makanan,anger
Katanya anaknya itu yang tamat waktu kerja sambilan di Plaza Angsana kebiasaannya akan ke tempat kerja tetap di sebuah restoran sate di Tampoi di sini,love
Anak saya memang seorang yang murah hati dan suka belanja ahli keluarga,anger
Malah dia juga rajin bekerja dan merupakan anak yang baik hati,anger
Dia baharu saja bekerja sambilan untuk menambah pendapatan dan motosikal yang digunakan itu dibeli hasil pendapatannya pada dua bulan lalu,anger
Dia menyayangi motosikal itu kami terkilan apabila mendapat berita kemalangan menimpanya pada kirakira  petang tadi,anger
Kami difahamkan kenderaannya terbabas sebelum merempuh penghadang jalan namun kami masih menunggu maklumat lengkap katanya,anger
Nazaliza berkata seorang individu dipercayai pengguna jalan raya yang berada di tempat kejadian tampil ke rumahnya bagi memaklumkan kejadian sebelum didatangi anggota polis,anger
Menurutnya jenazah anaknya dihantar ke Jabatan Forensik Hospital Sultanah Aminah HSA untuk dibedah siasat dijangka hari ini,happy
Kami masih belum melihat keadaan arwah dan diminta tunggu sehingga esok hari ini,love
Kami sekeluarga berharap urusan terakhir arwah anak berjalan dengan lancar katanya ketika ditemui,anger
Sementara itu bapa mangsa Ibrahim Isa  yang merupakan bekas wartawan Harian Metro berkata jenazah arwah dijangka dikebumi di tanah perkuburan di Danga selepas selesai proses bedah siasat,fear
Selepas tamat persekolahan dia tidak berehat dan mahu bekerja bagi mendapatkan pengalaman,anger
Anak juga bercadang untuk melanjutkan pelajaran selepas bekerja bagi tempoh tertentu namun hasratnya tidak kesampaian katanya ketika ditemui,anger
Sementara itu Ketua Polis Daerah Iskandar Puteri Asisten Komisioner M Kumarasan berkata pihaknya mengesahkan kemalangan membabitkan sebuah motosikal yang terbabas sendiri hingga menyebabkan satu kematian,anger
Beliau berkata kemalangan berlaku pada jam  petang di lebuh Kota Iskandar arah Gelang Patah,anger
Menurutnya siasatan mendapati kemalangan berlaku apabila mangsa iaitu seorang gadis tempatan berusia  tahun yang menunggang sebuah motosikal jenis Yamaha Y zr hilang kawalan lalu bergesel dengan besi penghadang jalan sebelah kiri dan menyebabkan mangsa terbabas,anger
Mangsa mengalami kecederaan parah di bahagian kepala meninggal dunia di lokasi kejadian,anger
Mayat dihantar ke HSA untuk bedah siasat,anger
Kes disiasat di bawah sesyen  Akta Pengangkutan Jalan  iaitu menyebabkan kematian kerana memandu secara melulu atau berbahaya dan siasatan lanjut masih diteruskan,anger
Orang awam atau saksi bebas yang mempunyai maklumat berkaitan kemalangan maut ini boleh salurkan maklumat di talian  katanya menerusi siaran media hari ini,anger
Nur Adriana maut dalam kemalangan di Iskandar Puteri petang semalam,anger
Foto ihsan keluarga,anger
Dewan Rakyat dijangka panas dengan pelbagai isu pembentangan laporan RCI Batu Puteh KUALA LUMPUR Cadangan penggubalan Akta Keharmonian Agama atau Religious Harmony Act antara soalan yang dijangka menjadi tumpuan dalam  sesi soal jawab lisan pada Sidang Dewan Rakyat hari ini,anger
Menurut Aturan Urusan Mesyuarat  SN Rayer PHJelutong meminta Menteri Perpaduan Negara menyatakan sama ada kerajaan bercadang menggubal undangundang khusus bagi memelihara keharmonian agama di negara ini,anger
Ia mengambil kira tercetusnya pelbagai polemik berkaitan agama  sejak kebelakangan ini,anger
Selain itu isu berkaitan kesiapsiagaan ekosistem pembelajaran kecerdasan buatan AI di institusi pendidikan di negara ini turut dikemukakan pada sesi sama,anger
Tan Kar Hing PHGopeng mengajukan soalan itu kepada Menteri Digital dan turut ingin tahu sejauh mana pencapaian insiatif  AI untuk Rakyat Untuk rekod program terbabit dilancarkan oleh Perdana Menteri Datuk Seri Anwar Ibrahim pada  Januari lalu,anger
Ia menggariskan dedikasi kerajaan yang tidak berbelah bahagi untuk melengkapkan rakyat Malaysia dengan pengetahuan penting mengenai AI,anger
Isu pendidikan turut menjadi perhatian ahli Dewan Rakyat antaranya S Kesavan PHSungai Siput meminta Menteri Pendidikan Tinggi menyatakan pendirian mengenai isu yuran pendaftaran kemasukan pelajar di universiti awam yang membebankan golongan ibu bapa dalam kategori B Kamal Ashaari PNKuala Krau pula ingin tahu apakah Menteri Pendidikan berhasrat menaikkan elaun pelatih Institut Pendidikan Guru IPG yang terpaksa menampung kos tempat tinggal di luar kampus sehingga perlu bekerja sambilan,anger
Ini susulan kemudahan penginapan dalam kampus yang terhad,anger
Beberapa soalan panas turut diajukan kepada Menteri Kewangan,fear
Antaranya Datuk Azman Nasrudin PNPadang Serai yang ingin tahu langkah pengapungan harga minyak diesel yang dilakukan selaras atau mengikut turun naik harga minyak dunia yang ketika ini,fear
Datuk Dr Radzi Jidin PNPutrajaya turut meminta penjelasan Menteri Kewangan mengenai kesan kenaikan kadar cukai perkhidmatan dan peluasan skop perkhidmatan bercukai bermula pada  Mac  serta kenaikan harga diesel pada  Jun  terhadap kos sara hidup rakyat,anger
Selepas sesi Dewan Rakyat diteruskan dengan bacaan kali kedua beberapa Rang UndangUndang RUU antaranya  RUU Keselamatan dalam Talian  RUU pemegang Amanah Pindaan  RUU Pemegang Amanah Perbadanan Pindaan  dan RUU Pencegahan Pengubahan Wang Haram Pencegahan Pembiayaan Keganasan dan Hasil Daripada Aktiviti Haram Pindaan   Antara lain Dewan Rakyat dijangka bertambah hangat susulan pembentangan Laporan Suruhanjaya Siasatan Diraja RCI Bagi Mengkaji Pengendalian Perkara Berkaitan Dengan Kes Kedaulatan Batu Puteh Batuan Tengah dan Tubir Selatan,anger
Laporan itu dijadual dibentangkan Menteri di Jabatan Perdana Menteri Undangundang dan Reformasi Institusi Datuk Seri Azalina Othman Said,sadness
Jumaat lalu Yang Dipertua Dewan Rakyat Tan Sri Johari Abdul mengesahkan sudah menerima dan meluluskan usul pembentangan laporan terbabit di Dewan Rakyat yang dijangka dibentangkan sebelum berakhir Mesyuarat Ketiga Penggal Ketiga Parlimen Ke esok,anger
Untuk rekod Dewan Rakyat  mula bersidang sejak  Oktober lalu dan kini berada di minggu yang terakhir iaitu yang kesembilan,anger
Dewan Rakyat dijangka panas dengan pelbagai isu pembentangan laporan RCI Batu Puteh,anger
Peraga kemewahan tapi pinjaman MARA tak bayar  Asyraf Wajdi SEREMBAN Jangan pula ada masalah atau cari masalah untuk sengaja tak nak bayar pinjaman tetapi dalam masa sama memperagakan kemewahan jadi ini saya rasa tidak adil bagi semua pihak kata Pengerusi Majlis Amanah Rakyat MARA Datuk Asyraf Wajdi Dusuki,anger
Beliau membidas tindakan sesetengah peminjam institusi itu yang dilihat sengaja tidak mahu membayar pinjaman tetapi memperagakan kemewahan,anger
Asyraf Wajdi berkata Mara tidak pernah memilih bulu sebaliknya mengambil pendekatan berunding dan sentiasa bersikap ihsan kepada sesiapa yang bermasalah dalam melangsaikan hutang pinjaman,anger
Saya tiada kuasa untuk melupuskan apa jua pinjaman,anger
Kalau ada masalah datang jumpa pihak MARA katanya kepada pemberita di sini semalam,sadness
Asyraf Wajdi memberi reaksi itu selepas pendedahan media hari ini mengenai rumah pelakon terkenal Rozita Che Wan  atau lebih dikenali sebagai Che Tadiserbu pegawai MARA susulan kegagalannya membayar pinjaman berjumlah RM juta,sadness
Beliau berkata demikian ketika ditemui pada Majlis Penyerahan Tren SCS Class  Projek Maintenance Repair  Overhaul MRO dan Perjanjian Kolaborasi di antara M Rail Technics Railtec dengan Universiti Kuala Lumpur UniKL di sini yang disempurnakan oleh Timbalan Perdana Menteri Datuk Seri Dr Ahmad Zahid Hamidi,anger
Asyraf Wajdi berkata membawa kes itu ke peringkat perundangan dan mahkamah adalah tindakan terakhir yang harus diambil bagi memastikan setiap sen wang rakyat dipulangkan,anger
Kita sedia berunding supaya penjadualan dan penstrukturan boleh dilakukan,sadness
Tiada caj atau kos tambahan dikenakan,love
MARA perlu mendapatkan kembali wang yang dikeluarkan untuk manfaat rakyat katanya,anger
Sukar muktamad struktur tadbir urus halangan utama laksana MLFF  Menteri KUALA LUMPUR Halangan utama  pelaksanaan sistem Aliran Bebas Pelbagai Lorong MLFF yang kini masih di peringkat rundingan adalah kesukaran memuktamadkan struktur tadbir urusnya,anger
Menteri Kerja Raya Datuk Seri Alexander Nanta Linggi berkata proses itu membabitkan banyak pihak terutama mendapatkan persetujuan daripada semua syarikat konsesi yang terbabit,fear
Bagi status pelaksanaan MLFF pada masa ini pihak Kementerian Kerja Raya KKR masih menjalankan rundingan dengan pihak syarikat pencadang sebagaimana kelulusan prinsip yang sudah diberikan oleh Jemaah Menteri,anger
Untuk makluman  halangan utama yang dihadapi dalam pelaksanaan MLFF ini adalah bagi memuktamadkan struktur tadbir urus pelaksanaan kerana ia membabitkan banyak pihak terutama dalam mendapatkan persetujuan daripada setiap syarikat konsesi lebuh raya katanya menerusi jawapan bertulis di laman web Parlimen hari ini,anger
Beliau berkata demikian menjawab soalan lisan Wong Shu Qi PNKluangyang meminta penjelasan Menteri Kerja Raya mengenai bilakah MLFF akan dilaksanakan dan apakah halangan utama dihadapi kementerian itu,anger
Mengulas lanjut Alexander yang juga Ahli Parlimen Kapit berkata cabaran besar turut dihadapi KKR  bagi merangka rang undangundang RUU bagi pelaksanaan sistem berkenaan,anger
Antara lain cabaran yang dihadapi adalah dalam merangka RUU pelaksanaan MLFF di mana cadangan pindaan atau mewujudkan akta baru bagi menangani isu pencerobohan dan kesalahan tol perlu diteliti dengan mengambil kira aktaakta sedia ada katanya,love
Untuk rekod kerajaan melalui KKR berhasrat memperkenalkan MLFF dalam usaha menambah baik sistem kutipan tol sekali gus melancarkan transaksi pembayaran tol,fear
Melalui sistem itu pengguna tidak perlu lagi memberhentikan atau memperlahankan kenderaan ketika membuat bayaran tol,anger
November lalu Alexander dalam satu kenyataan mengakui terdapat sekitar  daripada  syarikat konsesi lebuh raya tidak bersetuju dengan pelaksanaan sistem MLFF,anger
Kataya tidak timbul pelaksanaan MLFF dipolitikkan atau dipolemikkan sebaliknya beliau menegaskan proses agak sukar kerana majoritinya dibangunkan pemaju dan mereka mendapat dana kewangan daripada pihak swasta,anger
Menteri Kerja Raya Datuk Seri Alexander Nanta Linggi,fear
Foto fail NSTPNabila Adlina Azahari,anger
Cadangan penyelarasan harga baharu beras putih tempatan belum dimuktamad  Mat Sabu KUALA LUMPUR Kementerian Pertanian dan Keterjaminan Makanan KPKM memaklumkan cadangan penyelarasan harga baharu beras putih tempatan BPT masih belum dimuktamadkan sepenuhnya memandangkan kajian terperinci mengenainya masih dijalankan,anger
Menterinya Datuk Seri Mohamad Sabu memberi jaminan kementeriannya akan meneliti syor dan penambahbaikan digariskan melalui kajian terbabit,anger
Katanya komitmen sama turut diberikan untuk meneliti kajian am yang dibuat Suruhanjaya Persaingan Malaysia MyCC mengenai industri padi beras negara,anger
Sesi libat urus bersama pemegang taruh sudah selesai namun cadangan termasuk bagi penyelarasan harga baharu BPT masih belum dimuktamadkan sepenuhnya memandangkan kajian terperinci sedang berjalan,anger
